Ngày,NhietDoMax,NhietDoMin,NhietDoTB,NhietDoCamNhanMax,NhietDoCamNhanMin,NhietoCamNhan,SuongMu,DoAm,GioGiat,VanTocGio,HuongGio,MucNuocBien,MayChePhu,TamNhin,BucXa,NangLuongMayTroi,ChiSoUV,MatTrang,TinhTrang,MoTa,Mua/KhngMua
9/7/2022,29.0,25.0,26.0,33.6,25.0,26.9,24.2,90.1,43.6,18.4,258.9,1008.7,73.3,8.5,123.0,10.7,7,0.39,3,Partly cloudy throughout the day with rain.,rain
9/8/2022,31.0,24.9,27.4,36.5,24.9,29.7,23.7,80.9,29.5,20.9,242.0,1010.1,56.4,10.2,211.0,18.2,9,0.42,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
9/9/2022,34.0,25.0,29.2,40.6,25.0,33.3,24.5,77.1,33.5,13.0,265.3,1009.7,54.4,10.2,244.3,21.2,10,0.46,3,Partly cloudy throughout the day with rain.,rain
9/10/2022,34.0,26.0,29.6,39.3,26.0,34.7,25.0,77.6,26.6,16.6,147.1,1009.4,58.2,9.8,233.8,20.2,8,0.5,3,Partly cloudy throughout the day with morning rain.,rain
9/11/2022,34.0,25.0,28.1,40.6,25.0,31.5,24.6,82.4,26.3,16.6,131.6,1008.7,61.8,9.6,261.1,22.5,10,0.53,3,Partly cloudy throughout the day with rain clearing later.,rain
9/12/2022,33.0,25.0,27.3,39.2,25.0,29.5,24.4,85.1,19.1,11.2,138.9,1008.6,79.9,9.7,182.7,15.7,10,0.56,3,Partly cloudy throughout the day with early morning rain.,rain
13/09/22,32.6,25.0,28.3,39.5,25.0,32.2,24.8,82.4,28.4,16.2,187.8,1009.2,52.1,9.6,296.2,25.5,10,0.59,3,Partly cloudy throughout the day with rain.,rain
14/09/22,31.8,26.0,27.9,38.9,26.0,31.2,24.7,83.0,32.8,22.4,245.0,1010.3,50.8,10.1,295.5,25.5,10,0.62,3,Partly cloudy throughout the day with late afternoon rain.,rain
15/09/22,31.6,25.0,28.3,38.6,25.0,31.8,24.3,79.5,31.3,27.9,257.2,1009.5,58.5,10.2,115.5,9.9,7,0.65,3,Partly cloudy throughout the day with late afternoon rain.,rain
16/09/22,32.4,25.4,28.1,39.4,25.4,32.0,25.0,83.9,40.7,22.7,256.5,1007.5,65.1,9.7,210.2,18.2,9,0.69,3,Partly cloudy throughout the day with late afternoon rain.,rain
17/09/22,32.9,25.9,28.6,40.3,25.9,32.9,25.1,82.6,33.8,24.2,268.3,1007.6,61.7,10.1,215.8,18.7,9,0.72,3,Partly cloudy throughout the day with late afternoon rain.,rain
18/09/22,32.0,26.0,28.2,38.6,26.0,31.3,24.6,81.9,32.4,23.2,271.7,1008.6,55.7,9.7,233.6,20.1,9,0.75,3,Partly cloudy throughout the day with late afternoon rain.,rain
19/09/22,32.4,24.4,27.4,39.2,24.4,30.3,24.7,86.0,28.8,19.6,285.2,1008.5,54.8,9.3,277.5,24.1,9,0.78,3,Partly cloudy throughout the day with late afternoon rain.,rain
20/09/22,31.4,25.0,27.6,37.8,25.0,30.5,24.8,85.4,33.5,21.4,270.9,1007.4,57.5,9.3,245.0,21.3,8,0.82,3,Partly cloudy throughout the day with late afternoon rain.,rain
21/09/22,34.1,25.0,28.3,40.7,25.0,31.9,24.8,82.3,27.7,17.6,233.6,1006.8,60.6,9.7,215.7,18.6,8,0.85,3,Partly cloudy throughout the day with late afternoon rain.,rain
22/09/22,31.4,26.4,27.8,38.3,26.4,31.4,24.8,83.8,33.8,23.1,233.9,1007.7,60.6,10.1,255.7,22.1,9,0.88,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/09/22,33.0,25.4,28.3,39.8,25.4,31.6,24.7,81.8,26.6,16.4,243.1,1008.2,58.9,9.6,269.2,23.4,10,0.91,3,Partly cloudy throughout the day with late afternoon rain.,rain
24/09/22,31.9,25.9,27.7,38.9,25.9,30.9,25.0,85.5,16.9,13.4,232.5,1007.5,59.9,9.4,267.0,23.1,9,0.95,3,Partly cloudy throughout the day with late afternoon rain.,rain
25/09/22,31.3,24.0,27.2,38.7,24.0,29.9,24.9,87.8,40.7,23.5,244.7,1008.1,67.3,9.2,253.0,21.8,9,0.98,3,Partly cloudy throughout the day with late afternoon rain.,rain
26/09/22,31.4,24.0,26.0,39.1,24.0,27.8,24.3,90.9,40.7,21.1,309.2,1008.2,82.7,9.1,123.3,10.7,8,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
27/09/22,30.0,23.0,26.2,36.2,23.0,28.0,24.3,90.0,45.7,23.4,286.6,1005.7,85.2,9.3,124.7,10.9,7,0.05,3,Partly cloudy throughout the day with rain.,rain
28/09/22,31.0,25.0,26.8,38.5,25.0,28.7,24.7,89.3,61.2,39.2,250.3,1002.9,72.0,9.0,168.2,14.4,8,0.08,3,Partly cloudy throughout the day with rain.,rain
29/09/22,30.0,24.0,25.9,36.9,24.0,27.0,24.6,92.9,40.7,25.3,220.9,1005.7,76.9,8.8,195.7,16.9,8,0.12,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
30/09/22,31.0,25.0,27.5,39.1,25.0,30.9,25.2,87.9,29.2,20.7,239.5,1008.1,64.8,10.0,238.9,20.7,10,0.15,3,Partly cloudy throughout the day with rain.,rain
10/1/2022,32.6,24.4,27.6,40.3,24.4,30.7,25.2,87.5,51.8,27.7,224.9,1008.8,69.7,8.9,204.6,17.8,9,0.19,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/2/2022,31.4,25.0,27.3,39.1,25.0,30.8,25.1,88.2,17.3,13.0,141.6,1008.3,72.6,9.0,106.3,9.1,7,0.23,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/3/2022,31.4,25.4,28.3,38.9,25.4,32.2,25.0,83.0,35.6,19.6,117.6,1008.2,69.4,10.0,168.0,14.4,7,0.25,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/4/2022,32.0,25.0,28.4,39.2,25.0,32.5,24.9,82.1,33.8,21.0,90.6,1009.1,56.6,9.4,252.7,21.9,9,0.3,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/5/2022,32.0,25.0,28.6,38.8,25.0,32.8,24.7,80.1,31.3,17.6,116.8,1009.7,55.0,10.2,277.6,24.0,9,0.33,3,Partly cloudy throughout the day with rain.,rain
10/6/2022,30.4,25.0,27.5,37.5,25.0,30.6,25.1,87.5,14.8,18.4,125.4,1010.3,56.6,9.8,161.5,14.0,6,0.37,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/7/2022,33.8,25.0,28.3,39.8,25.0,32.3,25.2,84.6,28.1,17.6,109.8,1009.6,48.0,9.8,254.5,22.1,10,0.4,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/8/2022,28.2,25.0,25.9,33.8,25.0,26.8,25.1,95.1,19.4,13.2,321.4,1010.3,78.6,8.4,133.7,11.4,8,0.44,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/9/2022,30.2,24.0,27.1,38.2,24.0,30.7,25.4,90.6,27.0,13.7,164.3,1010.7,68.7,8.2,155.3,13.4,7,0.48,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/10/2022,32.0,24.0,27.2,39.2,24.0,30.1,24.8,87.7,24.5,14.4,111.3,1011.0,74.1,8.3,187.8,16.1,8,0.5,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/11/2022,31.4,24.0,26.8,37.1,24.0,29.1,24.8,89.6,18.0,13.0,307.1,1010.3,72.9,7.7,245.3,21.2,9,0.54,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/12/2022,33.0,25.0,28.6,39.2,25.0,32.1,24.6,80.4,27.4,11.4,355.9,1008.8,65.9,9.6,253.0,21.9,9,0.58,3,Partly cloudy throughout the day with late afternoon rain.,rain
13/10/22,33.0,25.0,28.6,38.1,25.0,31.3,23.8,77.2,32.8,20.5,345.0,1007.6,48.2,8.9,248.1,21.5,9,0.61,3,Partly cloudy throughout the day with rain.,rain
14/10/22,30.6,25.0,27.5,35.8,25.0,29.7,23.7,80.7,29.9,18.9,334.6,1006.4,88.3,9.7,149.8,12.8,6,0.64,3,Partly cloudy throughout the day with late afternoon rain.,rain
15/10/22,30.0,23.5,26.3,33.3,23.5,27.4,22.5,80.4,27.7,14.8,313.9,1006.5,58.0,9.7,279.1,24.1,10,0.67,2,Partly cloudy throughout the day.,notrain
16/10/22,32.4,22.0,26.9,36.9,22.0,29.1,22.6,79.0,17.6,13.0,322.3,1009.0,35.9,10.1,227.6,19.8,9,0.7,3,Becoming cloudy in the afternoon with afternoon rain.,rain
17/10/22,33.4,24.0,28.4,39.2,24.0,31.8,24.3,79.7,13.3,15.5,307.9,1009.1,42.6,10.0,227.9,19.5,9,0.74,3,Partly cloudy throughout the day with rain.,rain
18/10/22,33.6,25.0,28.4,39.5,25.0,31.6,24.7,81.9,25.2,14.8,152.1,1008.4,53.6,9.5,274.8,23.8,9,0.75,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
19/10/22,28.6,24.0,25.9,34.8,24.0,26.8,25.1,95.4,25.9,13.6,138.8,1008.8,78.8,8.1,246.8,21.4,9,0.8,3,Partly cloudy throughout the day with late afternoon rain.,rain
20/10/22,29.0,24.0,26.4,35.6,24.0,28.8,24.8,91.5,36.7,16.3,122.1,1010.2,81.9,8.9,242.7,21.2,9,0.83,3,Partly cloudy throughout the day with late afternoon rain.,rain
21/10/22,32.6,25.0,28.6,40.0,25.0,32.5,24.8,81.1,33.1,16.5,135.0,1010.9,47.3,9.8,248.5,21.4,9,0.86,3,Partly cloudy throughout the day with afternoon rain.,rain
22/10/22,33.0,25.9,28.9,40.0,25.9,32.9,25.2,81.9,18.7,14.0,335.0,1011.1,63.5,9.2,234.1,20.0,8,0.9,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/10/22,33.0,25.4,28.0,40.0,25.4,31.0,25.3,86.4,15.5,15.4,269.7,1010.9,53.0,9.6,224.6,19.3,8,0.93,3,Partly cloudy throughout the day with late afternoon rain.,rain
24/10/22,34.2,23.1,28.4,41.7,23.1,32.1,25.1,84.2,31.7,20.5,256.2,1009.5,65.7,8.7,220.4,19.1,8,0.96,3,Partly cloudy throughout the day with late afternoon rain.,rain
25/10/22,31.6,24.0,27.4,41.6,24.0,31.1,25.3,89.1,18.7,14.1,253.7,1009.7,78.3,8.8,227.4,19.6,9,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
26/10/22,32.4,25.0,28.7,41.9,25.0,33.5,25.7,84.8,24.8,15.5,124.4,1009.0,63.6,9.4,249.1,21.4,8,0.03,3,Partly cloudy throughout the day with late afternoon rain.,rain
27/10/22,31.6,25.0,26.9,40.0,25.0,29.6,25.5,92.6,16.6,13.3,0.2,1008.7,67.5,8.5,99.7,8.5,6,0.06,3,Partly cloudy throughout the day with rain.,rain
28/10/22,30.0,25.0,27.4,37.4,25.0,31.1,25.5,90.1,14.8,11.2,265.5,1007.3,67.0,8.2,160.3,13.7,7,0.1,3,Partly cloudy throughout the day with late afternoon rain.,rain
29/10/22,32.4,24.0,27.6,36.8,24.0,30.2,23.3,78.4,16.6,13.4,16.6,1006.9,49.8,9.8,239.2,20.7,9,0.13,3,Partly cloudy throughout the day with late afternoon rain.,rain
30/10/22,33.0,26.0,28.8,36.8,26.0,31.2,22.7,70.9,37.1,17.3,17.6,1006.9,63.9,10.3,234.5,20.1,9,0.17,3,Partly cloudy throughout the day with rain.,rain
31/10/22,33.6,24.0,28.6,36.5,24.0,31.0,22.3,70.9,17.6,24.1,6.1,1007.7,35.3,9.9,259.1,22.4,9,0.21,2,Partly cloudy throughout the day.,notrain
11/1/2022,32.0,25.0,28.0,39.2,25.0,31.2,24.4,81.8,25.2,13.7,13.3,1008.8,50.0,9.7,189.9,16.4,7,0.25,3,Partly cloudy throughout the day with rain.,rain
11/2/2022,31.0,25.0,27.4,36.5,25.0,29.9,24.3,83.7,34.9,14.8,142.7,1009.5,62.5,9.0,182.6,15.9,9,0.28,3,Partly cloudy throughout the day with late afternoon rain.,rain
11/3/2022,29.0,24.0,26.0,33.6,24.0,26.9,24.0,89.2,34.2,13.0,97.2,1010.5,80.1,7.8,247.3,21.3,9,0.31,3,Partly cloudy throughout the day with late afternoon rain.,rain
11/4/2022,30.0,24.0,26.2,35.5,24.0,27.4,24.4,90.7,35.6,9.9,87.6,1011.8,86.2,8.5,119.4,10.4,5,0.35,3,Partly cloudy throughout the day with late afternoon rain.,rain
11/5/2022,32.2,24.0,27.6,37.7,24.0,29.9,23.7,81.3,36.0,14.4,108.4,1012.7,51.1,9.0,191.9,16.6,9,0.38,3,Partly cloudy throughout the day with rain.,rain
11/6/2022,32.9,24.0,27.6,39.0,24.0,29.9,24.4,84.2,19.8,14.1,329.1,1012.3,46.6,8.7,199.3,17.3,8,0.42,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
11/7/2022,32.2,24.6,27.6,40.3,24.6,31.7,25.5,88.9,28.1,11.1,244.7,1011.2,59.0,8.5,243.4,21.0,9,0.46,3,Partly cloudy throughout the day with rain.,rain
11/8/2022,32.6,25.0,28.6,38.2,25.0,32.5,24.9,81.9,21.6,11.2,98.2,1010.5,46.0,9.4,181.8,15.7,8,0.5,3,Partly cloudy throughout the day with rain.,rain
11/9/2022,33.4,25.0,29.0,41.2,25.0,33.3,25.1,80.7,18.7,11.9,242.2,1010.3,56.3,8.9,246.4,21.3,9,0.52,3,Partly cloudy throughout the day with rain.,rain
11/10/2022,34.4,25.0,28.7,41.2,25.0,33.1,25.7,85.9,19.1,11.2,190.2,1009.4,61.5,8.1,218.5,18.7,9,0.56,3,Partly cloudy throughout the day with rain.,rain
11/11/2022,33.0,26.0,29.2,40.6,26.0,34.4,25.6,82.1,11.9,13.7,109.1,1009.6,54.8,8.7,223.5,19.3,8,0.59,3,Partly cloudy throughout the day with afternoon rain.,rain
11/12/2022,32.6,25.9,27.8,38.4,25.9,31.0,25.2,87.1,19.1,19.2,298.4,1009.0,59.0,8.5,206.4,17.8,9,0.62,3,Partly cloudy throughout the day with late afternoon rain.,rain
13/11/22,31.4,25.0,27.8,39.5,25.0,31.5,25.6,88.4,35.3,18.2,106.7,1008.9,55.7,8.4,197.0,16.8,7,0.65,3,Partly cloudy throughout the day with afternoon rain.,rain
14/11/22,33.0,25.0,28.3,40.3,25.0,32.4,25.3,84.7,40.7,17.6,99.6,1009.2,47.5,9.9,224.4,19.5,8,0.69,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
15/11/22,33.0,25.0,28.1,40.9,25.0,32.0,25.1,84.7,44.6,18.8,126.3,1009.2,50.2,9.2,232.5,20.2,8,0.72,3,Partly cloudy throughout the day with late afternoon rain.,rain
16/11/22,33.9,24.5,28.2,41.7,24.5,31.5,25.1,84.6,23.8,19.0,74.5,1008.4,55.6,9.2,226.4,19.6,9,0.75,3,Partly cloudy throughout the day with rain.,rain
17/11/22,32.8,25.0,28.1,39.5,25.0,31.8,25.1,85.2,31.7,16.2,113.7,1008.0,50.2,9.0,199.3,17.1,9,0.78,3,Partly cloudy throughout the day with rain.,rain
18/11/22,32.9,25.6,28.4,41.2,25.6,32.7,25.8,86.5,21.6,17.3,214.7,1008.5,60.9,8.6,203.3,17.6,8,0.81,3,Partly cloudy throughout the day with rain.,rain
19/11/22,28.0,24.9,26.1,31.9,24.9,27.3,24.8,92.9,44.6,16.3,355.8,1007.5,89.0,9.1,40.4,3.4,3,0.85,3,Partly cloudy throughout the day with late afternoon rain.,rain
20/11/22,27.0,25.0,25.8,31.2,25.0,26.5,24.8,94.7,27.0,12.6,345.6,1005.5,78.1,9.6,26.6,2.5,3,0.88,3,Partly cloudy throughout the day with late afternoon rain.,rain
21/11/22,29.0,24.0,26.2,34.8,24.0,28.2,24.9,92.9,21.2,7.6,298.0,1005.3,74.9,9.5,134.3,11.6,5,0.91,3,Partly cloudy throughout the day with late afternoon rain.,rain
22/11/22,29.0,24.6,26.3,36.8,24.6,27.8,25.5,95.5,20.5,13.9,197.5,1006.2,79.4,7.7,59.3,5.2,3,0.94,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/11/22,30.0,25.0,26.4,38.5,25.0,28.6,25.6,95.6,28.8,21.8,146.6,1007.8,86.8,8.3,220.0,18.9,7,0.98,3,Partly cloudy throughout the day with late afternoon rain.,rain
24/11/22,30.0,25.0,26.8,37.2,25.0,29.7,25.7,93.4,55.4,19.2,123.8,1009.6,69.8,9.5,222.1,19.2,7,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
25/11/22,32.0,25.0,28.0,40.6,25.0,32.2,25.5,86.5,32.8,15.8,136.9,1010.7,53.0,10.1,232.0,19.9,8,0.04,3,Partly cloudy throughout the day with late afternoon rain.,rain
26/11/22,32.1,25.0,27.9,38.9,25.0,31.3,25.2,86.3,26.6,21.0,114.1,1010.0,56.7,9.6,233.2,20.1,9,0.08,3,Partly cloudy throughout the day with late afternoon rain.,rain
27/11/22,32.4,25.9,28.5,39.7,25.9,32.7,25.3,83.7,61.2,16.9,131.2,1009.1,45.7,10.1,203.5,17.6,8,0.11,3,Partly cloudy throughout the day with afternoon rain.,rain
28/11/22,32.9,26.0,28.8,40.0,26.0,33.3,25.4,82.8,38.9,14.8,130.6,1009.3,46.1,10.9,205.5,17.7,8,0.15,3,Partly cloudy throughout the day with rain.,rain
29/11/22,33.0,26.4,29.1,40.0,26.4,33.2,24.2,76.2,24.1,17.0,128.9,1009.6,55.1,10.3,248.6,21.4,9,0.18,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
30/11/22,33.5,24.3,28.9,40.6,24.3,32.8,24.4,78.2,15.1,12.6,98.7,1009.4,57.3,10.7,227.4,19.8,8,0.25,3,Partly cloudy throughout the day with afternoon rain.,rain
12/1/2022,33.0,26.0,29.3,41.8,26.0,33.6,24.7,77.9,15.5,16.5,104.3,1008.3,48.3,9.2,216.3,18.6,8,0.26,3,Partly cloudy throughout the day with early morning rain.,rain
12/2/2022,33.8,24.6,28.1,37.4,24.6,30.2,23.1,76.1,53.6,22.1,84.7,1007.6,52.6,10.2,160.5,13.6,6,0.29,3,Partly cloudy throughout the day with rain.,rain
12/3/2022,32.0,23.6,26.8,37.2,23.6,28.7,24.0,85.9,49.3,26.3,96.3,1008.3,71.0,9.3,110.5,9.3,7,0.33,3,Partly cloudy throughout the day with late afternoon rain.,rain
12/4/2022,32.6,23.0,27.5,38.2,23.0,30.3,23.5,80.6,34.9,19.2,113.3,1009.0,57.9,9.9,189.8,16.4,7,0.36,3,Partly cloudy throughout the day with late afternoon rain.,rain
12/5/2022,33.0,24.6,28.6,39.2,24.6,32.3,24.5,80.2,14.4,13.3,111.3,1009.5,50.2,10.0,210.6,18.3,9,0.4,3,Partly cloudy throughout the day with rain.,rain
12/6/2022,33.3,25.0,28.2,39.2,25.0,31.0,24.6,83.0,21.2,17.6,24.7,1008.7,54.5,9.7,217.7,18.7,9,0.43,3,Partly cloudy throughout the day with rain.,rain
12/7/2022,31.9,25.0,27.0,37.8,25.0,28.9,24.8,88.3,12.6,8.6,41.7,1008.7,74.2,9.4,189.8,16.4,8,0.47,3,Partly cloudy throughout the day with late afternoon rain.,rain
12/8/2022,33.4,24.0,28.6,38.6,24.0,32.0,24.2,79.2,20.5,11.6,122.9,1008.4,53.8,9.6,231.3,20.0,9,0.5,3,Partly cloudy throughout the day with late afternoon rain.,rain
12/9/2022,32.4,25.0,28.2,37.1,25.0,30.7,24.2,80.7,11.9,12.2,354.0,1008.2,52.9,9.5,179.0,15.3,7,0.53,3,Becoming cloudy in the afternoon with rain.,rain
12/10/2022,32.0,24.0,27.5,38.1,24.0,30.4,24.2,82.6,24.1,14.8,188.7,1008.6,45.9,9.7,200.0,17.3,8,0.57,3,Partly cloudy throughout the day with rain.,rain
12/11/2022,32.5,24.0,27.6,36.3,24.0,29.5,23.5,79.9,27.7,16.6,127.6,1009.6,49.2,9.7,225.0,19.4,8,0.6,2,Partly cloudy throughout the day.,rain
12/12/2022,32.0,23.4,27.3,33.8,23.4,28.3,22.0,75.1,28.8,17.3,110.7,1010.5,38.3,10.1,238.3,20.7,9,0.63,2,Partly cloudy throughout the day.,rain
13/12/22,32.4,22.0,26.8,32.2,22.0,27.1,19.5,67.4,21.2,16.2,303.0,1010.6,31.3,9.8,246.1,21.2,9,0.67,2,Clearing in the afternoon.,notrain
14/12/22,30.4,23.0,26.6,33.8,23.0,28.3,22.6,79.9,8.3,10.1,341.2,1010.8,37.0,8.5,246.4,21.3,9,0.7,2,Partly cloudy throughout the day.,notrain
15/12/22,32.6,22.0,27.2,35.4,22.0,29.3,22.1,75.5,12.6,7.8,318.1,1009.1,51.7,9.9,232.6,20.2,9,0.73,2,Partly cloudy throughout the day.,notrain
16/12/22,32.5,25.0,28.6,38.0,25.0,32.5,24.5,80.0,21.6,13.0,94.7,1008.2,56.3,9.3,202.0,17.5,8,0.75,2,Partly cloudy throughout the day.,notrain
17/12/22,31.0,25.0,28.0,35.1,25.0,30.3,23.1,76.0,24.1,15.8,54.7,1008.5,68.3,10.0,172.1,14.7,7,0.8,3,Partly cloudy throughout the day with late afternoon rain.,rain
18/12/22,32.0,24.0,27.4,33.1,24.0,28.1,19.0,61.0,37.1,25.1,33.8,1009.1,44.7,10.3,169.7,14.5,6,0.83,2,Partly cloudy throughout the day.,notrain
19/12/22,32.0,22.0,26.4,33.1,22.0,27.0,18.6,63.6,21.6,13.7,22.4,1009.1,40.7,10.2,242.3,21.1,8,0.86,2,Partly cloudy throughout the day.,notrain
20/12/22,32.0,22.0,27.0,34.9,22.0,28.7,21.0,71.0,19.1,10.4,309.5,1008.3,38.1,10.1,244.1,21.1,9,0.89,2,Partly cloudy throughout the day.,notrain
21/12/22,33.0,24.0,27.6,36.5,24.0,29.9,23.4,79.8,24.8,14.8,236.8,1008.0,45.5,9.3,220.1,19.1,9,0.93,2,Partly cloudy throughout the day.,notrain
22/12/22,32.0,24.5,27.5,34.9,24.5,28.9,22.4,75.7,24.1,13.3,323.2,1008.4,55.6,9.5,190.3,16.6,8,0.96,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
23/12/22,31.6,21.4,26.1,30.8,21.4,26.0,17.8,63.2,25.9,13.6,59.4,1010.2,36.2,10.1,251.9,21.7,9,0.0,2,Partly cloudy throughout the day.,rain
24/12/22,30.0,19.6,24.7,30.0,19.6,24.8,16.9,63.4,9.4,15.5,1.9,1011.5,41.1,10.1,206.9,17.8,8,0.03,2,Partly cloudy throughout the day.,notrain
25/12/22,30.0,21.0,25.0,30.1,21.0,25.1,17.0,62.3,13.0,11.5,351.3,1012.8,38.4,10.3,221.0,18.9,8,0.06,2,Partly cloudy throughout the day.,notrain
26/12/22,30.6,20.0,25.6,30.7,20.0,25.8,19.4,71.6,17.3,12.6,129.9,1013.8,53.8,9.6,224.2,19.2,8,0.1,2,Partly cloudy throughout the day.,notrain
27/12/22,29.0,21.6,25.2,31.0,21.6,25.8,20.8,77.9,18.7,9.7,277.4,1013.6,49.6,9.0,223.8,19.1,9,0.13,3,Partly cloudy throughout the day with late afternoon rain.,rain
28/12/22,32.0,21.0,26.3,32.4,21.0,26.8,20.2,73.0,26.3,13.0,77.6,1013.2,44.5,8.8,247.0,21.4,9,0.16,2,Partly cloudy throughout the day.,notrain
29/12/22,32.4,23.9,27.6,33.9,23.9,29.1,22.0,73.7,15.1,23.8,260.6,1013.2,42.5,9.2,246.6,21.3,9,0.2,2,Partly cloudy throughout the day.,notrain
30/12/22,31.0,24.6,27.2,34.1,24.6,28.6,23.0,79.1,14.4,13.3,39.6,1013.8,63.8,9.0,99.9,8.6,5,0.25,3,Partly cloudy throughout the day with morning rain.,rain
31/12/22,30.0,23.0,25.9,30.8,23.0,26.2,18.2,63.2,22.3,14.0,13.4,1013.6,60.7,10.2,192.9,16.4,8,0.27,2,Partly cloudy throughout the day.,notrain
1/1/2023,31.0,23.0,26.5,33.2,23.0,27.4,19.7,67.3,27.7,14.8,12.4,1012.8,60.5,9.5,156.7,13.6,7,0.3,3,Partly cloudy throughout the day with morning rain.,rain
1/2/2023,32.0,23.0,26.7,36.8,23.0,28.7,22.7,79.6,15.1,10.1,305.4,1013.2,71.1,10.0,186.4,16.1,8,0.34,3,Partly cloudy throughout the day with rain.,rain
1/3/2023,33.0,24.0,28.1,36.1,24.0,29.8,22.3,73.4,25.2,15.7,46.2,1012.4,64.1,9.7,220.0,19.1,8,0.37,3,Partly cloudy throughout the day with rain.,rain
1/4/2023,32.7,24.0,27.6,35.1,24.0,28.6,19.9,64.2,38.2,22.3,30.2,1011.7,61.3,10.3,115.0,10.1,6,0.41,3,Partly cloudy throughout the day with rain.,rain
1/5/2023,28.0,24.0,25.8,30.1,24.0,26.4,20.5,72.4,52.6,24.1,23.4,1011.3,72.3,10.3,20.3,1.8,1,0.44,3,Partly cloudy throughout the day with rain.,rain
1/6/2023,30.0,22.0,25.7,31.3,22.0,26.3,19.6,70.4,49.7,24.1,18.4,1010.9,79.5,10.1,90.4,7.9,5,0.47,3,Partly cloudy throughout the day with early morning rain.,rain
1/7/2023,29.0,24.0,25.9,30.3,24.0,26.3,19.0,66.1,36.0,18.4,10.1,1010.3,89.0,10.3,120.2,10.4,5,0.5,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1/8/2023,29.0,23.0,25.9,31.4,23.0,27.1,20.7,73.3,15.8,11.2,325.6,1010.7,71.5,10.3,74.9,6.5,4,0.54,3,Partly cloudy throughout the day with afternoon rain.,rain
1/9/2023,31.0,24.9,26.7,36.5,24.9,28.1,24.0,85.7,34.9,18.4,86.5,1011.6,65.3,9.0,156.2,13.5,7,0.58,3,Partly cloudy throughout the day with rain.,rain
1/10/2023,29.0,24.0,26.3,34.5,24.0,27.8,23.9,87.5,44.6,22.3,112.4,1011.2,79.8,9.6,199.4,17.3,7,0.61,3,Partly cloudy throughout the day with late afternoon rain.,rain
1/11/2023,30.0,25.0,27.2,34.1,25.0,29.0,23.2,79.4,36.7,18.4,128.7,1010.7,85.9,9.8,195.4,16.9,8,0.64,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1/12/2023,31.0,25.0,27.5,35.5,25.0,29.8,23.4,79.1,32.8,16.6,147.7,1010.7,54.1,10.3,201.6,17.4,7,0.68,2,Partly cloudy throughout the day.,notrain
13/01/23,32.0,24.0,27.7,36.8,24.0,30.5,24.1,81.9,22.0,13.0,188.1,1010.8,54.5,10.2,187.4,16.3,7,0.71,3,Partly cloudy throughout the day with rain.,rain
14/01/23,33.0,25.0,28.6,39.2,25.0,31.8,24.3,79.1,18.4,13.0,248.2,1009.0,45.7,9.9,201.8,17.4,8,0.74,3,Partly cloudy throughout the day with rain.,rain
15/01/23,33.0,24.9,28.6,35.3,24.9,30.4,22.5,73.2,29.5,14.8,292.6,1008.3,43.8,9.6,261.2,22.5,9,0.75,3,Partly cloudy throughout the day with early morning rain.,rain
16/01/23,34.0,25.0,28.5,36.1,25.0,30.7,23.1,75.4,23.8,15.4,141.4,1010.3,47.8,9.8,260.7,22.6,9,0.81,3,Partly cloudy throughout the day with early morning rain.,rain
17/01/23,32.0,23.0,27.4,34.1,23.0,29.0,22.4,76.0,20.5,18.4,267.4,1011.5,37.0,9.3,260.9,22.4,9,0.84,2,Partly cloudy throughout the day.,notrain
18/01/23,32.0,23.0,27.1,33.6,23.0,28.1,20.3,67.9,13.7,18.4,345.4,1012.3,45.6,10.0,233.6,20.1,8,0.88,2,Partly cloudy throughout the day.,notrain
19/01/23,33.0,23.9,27.6,34.6,23.9,29.0,20.0,64.8,16.2,13.2,53.9,1011.8,35.3,10.3,198.2,17.0,8,0.91,2,Partly cloudy throughout the day.,notrain
